rated,turns,game_result,winner,opening_moves,estimated_time,rating_difference
0,51,2,0,2,30.0,-617
0,139,1,1,11,30.0,0
0,78,2,0,4,30.0,-35
0,75,2,0,16,30.0,-580
0,89,2,0,4,30.0,-554
0,94,1,1,14,30.0,-581
0,72,1,1,11,50.0,570
0,72,2,2,13,50.0,416
0,34,2,2,13,50.0,0
0,134,1,1,12,50.0,156
0,64,2,2,4,50.0,57
0,28,2,0,2,50.0,-115
0,80,2,0,2,50.0,-179
0,53,2,0,2,50.0,-622
0,45,3,0,2,50.0,241
0,70,2,0,2,50.0,-503
0,47,0,0,2,50.0,-258
0,59,2,0,2,50.0,-460
0,67,2,0,6,50.0,-369
1,73,3,0,6,10.0,-25
1,110,2,2,3,10.0,40
1,62,2,2,5,10.0,27
1,21,2,0,3,8.0,90
1,64,3,2,2,8.0,-72
1,35,2,0,3,8.0,54
1,75,2,0,5,9.0,-127
1,23,2,0,4,8.0,217
1,55,2,0,3,10.0,85
1,9,2,0,5,10.0,23
1,38,2,0,2,10.0,17
1,100,2,2,4,10.0,-49
1,60,3,2,2,10.0,-1
1,57,3,0,4,10.0,9
1,137,3,0,5,10.0,22
1,132,2,2,4,10.0,-2
1,58,2,2,2,10.0,-11
1,102,2,0,4,10.0,-30
1,22,2,2,2,10.0,54
1,67,3,0,2,10.0,-80
1,60,3,2,2,10.0,-10
1,55,3,0,5,10.0,0
1,112,3,2,3,10.0,-19
1,53,3,0,8,10.0,35
1,58,2,0,5,10.0,10
1,11,2,0,5,10.0,-5
1,101,3,0,5,10.0,-71
1,39,3,0,3,10.0,-1
1,28,3,2,2,10.0,0
1,89,2,0,4,10.0,52
1,101,2,2,3,10.0,-19
1,45,3,0,4,10.0,20
1,76,2,2,2,10.0,1
1,136,2,2,4,10.0,-31
1,81,3,0,6,10.0,32
1,63,2,0,7,10.0,2
1,37,3,0,3,10.0,63
1,61,3,0,6,10.0,34
1,137,1,1,4,10.0,-4
1,86,2,2,5,10.0,-29
1,17,2,2,6,10.0,-53
1,45,2,0,2,10.0,34
1,96,0,2,2,10.0,70
1,37,2,0,5,10.0,240
1,57,3,0,6,8.0,299
1,46,2,2,7,14.0,95
1,128,3,2,4,17.0,-45
0,14,2,2,9,13.0,-338
0,23,3,0,3,13.0,-377
0,46,2,2,6,13.0,-535
0,77,2,2,5,20.0,-895
1,73,2,0,14,9.0,155
1,71,3,0,3,9.0,-485
1,51,2,0,1,10.0,6
0,70,3,2,6,25.0,-580
1,107,3,0,2,16.0,333
1,59,3,0,3,10.0,162
1,89,2,0,6,8.0,234
1,50,3,2,6,8.0,-209
0,88,0,2,4,10.0,-125
0,43,2,0,3,10.0,125
0,63,2,0,3,13.0,118
1,96,2,2,7,16.0,203
1,58,3,2,3,16.0,-304
1,85,2,0,2,17.0,436
1,61,3,0,3,10.0,-367
1,65,3,0,3,9.0,91
1,58,3,2,3,9.0,-53
1,83,3,0,3,9.0,146
1,45,2,0,3,9.0,129
1,10,2,0,1,20.0,624
1,10,2,2,1,13.0,-568
1,56,3,2,2,8.0,-617
1,77,3,0,3,8.0,614
1,81,3,0,3,20.0,315
1,36,3,2,1,20.0,-305
1,50,3,2,2,17.0,-260
1,50,3,2,2,23.0,-554
0,23,2,0,3,25.0,306
0,6,1,1,1,25.0,-709
1,59,2,0,4,18.0,441
1,10,0,2,2,16.0,-366
1,41,2,0,3,15.0,431
1,9,2,2,3,15.0,-559
1,4,0,2,3,9.0,151
1,20,3,2,1,9.0,-673
1,6,1,1,3,12.0,431
1,35,2,0,2,15.0,319
1,18,2,2,3,15.0,-304
0,87,2,0,2,13.0,154
1,63,2,0,5,14.0,353
0,51,3,0,4,9.0,58
1,66,2,2,2,8.0,-273
1,35,2,0,7,13.0,-213
1,71,2,0,3,13.0,200
1,113,2,0,3,13.0,302
1,9,3,0,3,13.0,293
1,26,2,2,3,12.0,-417
1,33,3,0,3,10.0,47
1,50,3,2,9,10.0,-510
1,39,3,0,4,10.0,506
1,30,2,2,8,10.0,-502
1,39,3,0,4,10.0,562
1,89,2,0,6,10.0,-48
1,23,3,0,4,10.0,16
0,65,2,0,2,13.0,87
1,67,2,2,6,17.0,-171
1,18,2,0,1,15.0,-175
1,53,0,0,2,11.0,119
0,51,0,0,4,15.0,-257
0,47,3,0,11,15.0,-106
0,30,2,0,5,15.0,137
0,49,2,2,11,15.0,-303
0,39,2,0,6,15.0,356
0,38,2,2,5,15.0,400
0,94,3,2,4,15.0,-459
0,94,2,2,1,15.0,-252
0,9,2,0,5,15.0,310
0,30,3,2,3,20.0,-366
0,19,3,0,4,20.0,366
0,13,0,0,6,20.0,428
0,33,0,0,2,20.0,-366
0,81,3,0,5,15.0,366
0,28,3,2,4,15.0,-366
0,56,0,2,5,15.0,-160
0,69,2,0,5,10.0,-370
0,86,3,2,4,20.0,-49
0,31,3,0,9,20.0,352
1,55,2,0,4,10.0,419
1,20,2,2,4,30.0,137
1,26,2,2,2,10.0,83
1,101,1,1,4,10.0,-89
0,17,2,0,2,10.0,468
0,40,2,2,2,10.0,-468
0,67,3,0,7,30.0,235
0,17,1,1,5,30.0,235
0,127,1,1,5,30.0,61
0,102,2,2,2,10.0,148
0,78,2,2,4,10.0,-148
1,48,2,2,4,10.0,-143
0,24,3,2,3,10.0,-613
0,92,2,2,8,10.0,-132
1,68,2,2,3,10.0,-93
1,38,2,2,8,10.0,-99
1,53,2,0,5,10.0,-157
0,141,2,0,4,10.0,400
0,43,3,0,3,10.0,556
0,50,2,2,5,10.0,-545
1,71,2,0,6,10.0,120
0,26,2,2,8,10.0,-63
0,52,2,2,6,30.0,330
1,20,2,2,5,10.0,11
1,26,2,2,5,10.0,9
1,87,2,0,3,10.0,-117
1,77,3,0,5,10.0,-6
1,50,2,2,1,30.0,-409
1,21,3,0,4,10.0,-96
1,57,2,0,5,10.0,-101
1,47,2,0,5,10.0,161
1,105,1,1,4,10.0,-42
1,85,2,0,3,10.0,-75
1,97,1,1,5,10.0,80
1,62,3,2,2,10.0,-60
1,36,2,2,5,10.0,-798
1,28,2,2,2,10.0,-471
1,43,3,0,4,15.0,382
1,63,2,2,2,18.0,-658
1,22,2,2,3,15.0,-490
1,57,2,2,6,30.0,-514
0,67,2,0,2,21.0,0
0,51,2,0,10,21.0,0
0,94,2,2,6,21.0,0
0,35,2,0,7,21.0,0
0,62,2,2,6,21.0,0
0,11,2,0,9,21.0,0
0,57,2,0,5,10.0,-763
0,79,2,0,2,10.0,-763
0,98,1,1,8,10.0,763
1,23,2,0,1,10.0,599
0,46,2,2,4,15.0,313
1,14,2,0,7,10.0,145
1,29,1,1,10,21.0,225
1,9,2,0,2,15.0,-180
1,58,2,2,10,15.0,196
1,54,3,2,5,10.0,7
1,27,2,0,6,10.0,-5
1,53,2,2,7,10.0,-127
1,42,3,2,8,9.0,136
1,25,2,0,4,9.0,-202
1,28,3,2,9,9.0,278
1,131,3,0,7,9.0,48
1,30,2,0,3,9.0,258
1,35,2,2,5,9.0,-235
1,16,2,2,7,9.0,70
1,42,3,2,2,9.0,273
0,46,2,2,10,14.0,250
1,39,2,2,2,17.0,-11
0,35,2,2,5,8.0,129
0,33,2,2,2,10.0,-135
0,119,3,0,6,8.0,22
0,37,3,0,6,8.0,332
0,53,3,0,3,8.0,373
0,42,3,2,7,8.0,-373
0,95,0,0,3,10.0,348
0,81,2,0,4,10.0,348
0,22,2,0,7,10.0,-348
1,140,0,1,3,10.0,5
1,142,3,2,5,10.0,-5
1,39,3,0,7,10.0,108
1,48,2,2,4,10.0,123
1,96,3,2,6,10.0,-28
1,112,3,2,3,10.0,-371
1,86,0,2,9,10.0,-288
1,71,2,0,3,10.0,-133
1,71,2,0,5,10.0,409
1,94,2,2,3,10.0,-147
1,61,2,0,9,10.0,-34
1,35,2,0,4,10.0,-5
1,68,3,2,5,10.0,37
1,55,3,0,4,10.0,27
1,104,3,2,9,10.0,13
1,33,2,0,4,15.0,-290
1,35,2,0,3,10.0,-89
1,29,2,0,5,10.0,-10
1,85,2,0,6,15.0,398
1,26,3,2,5,15.0,294
1,47,3,0,4,18.0,272
1,41,2,2,5,13.0,-209
1,15,3,0,5,10.0,204
1,98,0,2,3,10.0,-193
1,54,3,2,4,10.0,-128
1,43,2,0,4,10.0,-162
1,11,3,0,2,10.0,110
1,78,2,2,1,10.0,-295
1,13,3,0,3,10.0,253
1,63,3,0,3,10.0,-237
1,9,2,0,5,10.0,278
1,99,2,2,3,10.0,142
1,65,3,0,4,15.0,-211
1,48,0,2,7,15.0,-57
1,71,0,0,4,15.0,146
1,38,3,2,1,15.0,314
1,47,3,0,9,15.0,292
1,38,2,2,4,15.0,-285
1,60,3,2,4,15.0,-350
1,97,3,0,5,15.0,344
1,48,2,2,7,15.0,-338
1,36,3,2,6,15.0,380
1,94,3,2,8,15.0,-374
1,136,3,2,7,15.0,-278
1,60,3,2,7,15.0,273
1,44,3,2,3,15.0,94
1,44,3,2,7,15.0,7
1,96,3,2,6,10.0,-29
1,30,0,2,2,10.0,-2
1,34,2,2,4,10.0,26
1,56,3,2,5,10.0,21
1,75,2,0,5,10.0,-4
1,52,2,0,6,10.0,6
1,21,2,0,3,10.0,-57
1,65,2,0,7,10.0,-95
1,53,3,0,3,10.0,78
1,49,3,0,3,10.0,-107
1,40,2,2,6,10.0,-110
1,37,3,0,3,10.0,94
1,42,3,2,1,10.0,-77
1,31,2,0,3,10.0,58
1,11,2,0,1,10.0,-86
1,11,2,0,3,10.0,10
1,49,2,0,1,10.0,-40
1,72,2,2,3,10.0,-51
1,85,2,0,2,10.0,31
1,58,2,2,5,10.0,-11
1,80,2,0,5,10.0,-27
1,61,3,0,5,10.0,5
0,5,2,0,3,10.0,5
0,7,2,0,5,15.0,113
1,64,2,0,5,20.0,691
1,26,3,2,5,20.0,-238
1,51,2,2,3,13.0,-396
1,41,2,0,4,10.0,68
1,48,2,0,7,10.0,43
1,20,2,0,7,22.0,66
1,25,2,0,13,10.0,-373
1,20,0,2,5,15.0,-141
1,11,0,0,3,10.0,163
1,63,2,0,5,15.0,273
1,19,1,1,7,15.0,86
1,21,2,0,5,15.0,230
1,134,3,2,8,15.0,-304
1,129,3,0,3,15.0,218
1,39,2,0,4,15.0,371
1,33,2,2,8,12.0,-477
0,22,3,2,3,25.0,-329
1,60,3,2,7,12.0,-588
1,87,2,0,7,16.0,255
1,62,2,2,5,15.0,-147
1,22,2,2,4,12.0,544
0,12,2,0,6,16.0,346
0,41,2,0,5,10.0,404
1,40,0,2,6,23.0,-363
1,71,2,0,6,15.0,598
1,107,2,2,5,10.0,-444
1,41,3,0,5,12.0,395
1,37,2,0,3,10.0,772
1,23,2,0,4,47.0,339
1,30,2,2,2,10.0,-578
1,51,3,0,5,10.0,394
1,47,2,2,1,10.0,-316
1,73,3,0,4,8.0,81
1,40,3,2,6,10.0,-544
1,41,3,0,3,10.0,-24
1,45,2,0,13,10.0,38
1,51,3,0,13,8.0,81
1,76,2,2,7,10.0,-158
1,43,2,2,7,10.0,-319
1,70,3,2,4,10.0,-316
1,45,2,0,3,10.0,219
1,89,3,0,4,10.0,6
1,70,2,2,4,10.0,50
1,29,2,0,3,12.0,501
1,71,2,0,8,10.0,-308
1,24,2,2,2,10.0,-479
1,29,2,2,9,10.0,-323
1,57,2,0,7,10.0,21
1,76,2,2,10,12.0,-100
1,20,2,0,3,10.0,787
1,39,3,0,4,10.0,654
1,118,3,2,11,10.0,-191
1,71,2,2,3,20.0,-40
1,57,3,0,6,10.0,329
1,41,2,0,4,10.0,60
1,48,2,2,7,10.0,-101
1,63,3,0,3,10.0,38
1,60,2,2,3,9.0,-16
1,31,2,0,1,10.0,-408
1,29,2,0,3,10.0,384
1,29,2,0,2,10.0,2
1,33,3,0,2,25.0,254
1,46,3,2,9,8.0,-195
1,63,2,0,2,10.0,-75
1,62,2,2,4,10.0,-68
1,59,2,0,4,10.0,-71
1,53,2,0,1,10.0,-25
1,29,2,0,5,10.0,4
1,122,1,1,10,28.0,-35
1,132,2,2,8,28.0,38
1,30,3,2,7,28.0,64
1,41,2,0,8,28.0,44
1,64,2,2,5,17.0,14
1,87,3,0,7,17.0,-8
1,52,3,2,4,17.0,32
1,110,2,2,6,17.0,-10
1,107,2,0,2,17.0,-13
1,49,2,0,3,17.0,-39
0,33,1,1,3,12.0,196
1,71,2,0,5,10.0,-79
1,84,2,2,2,10.0,136
1,67,3,0,6,18.0,-155
1,62,2,2,3,15.0,199
1,37,3,0,6,14.0,202
1,56,2,0,3,30.0,83
0,40,2,2,5,15.0,21
0,139,2,2,8,10.0,168
0,63,2,0,11,10.0,-168
0,36,2,0,4,10.0,-304
1,117,2,0,4,10.0,-166
1,90,3,2,3,10.0,8
1,26,2,0,5,10.0,95
1,64,0,2,5,10.0,-83
1,87,2,0,3,10.0,77
1,25,2,2,11,10.0,-107
1,76,2,2,2,10.0,-110
1,71,0,0,11,10.0,-32
1,54,2,2,4,10.0,-159
1,106,2,0,11,10.0,39
1,91,3,0,2,10.0,-63
1,40,3,2,5,10.0,50
1,42,2,2,3,10.0,-30
1,74,2,2,2,10.0,13
1,111,2,0,3,10.0,37
1,30,2,2,2,10.0,-107
1,53,2,2,3,10.0,161
1,47,2,0,6,10.0,-26
1,111,3,0,4,10.0,82
1,54,2,0,3,10.0,408
1,118,3,2,6,10.0,-319
1,63,3,0,8,10.0,174
1,24,3,2,3,10.0,-53
1,68,2,2,3,10.0,-85
1,41,2,0,6,10.0,-31
1,15,2,0,4,10.0,137
1,56,2,2,5,10.0,-56
1,82,0,2,2,10.0,-178
1,33,2,0,4,10.0,52
1,64,2,2,4,10.0,-14
1,68,2,0,3,10.0,108
1,46,2,0,2,10.0,20
1,84,3,2,1,10.0,-40
1,57,3,0,3,10.0,19
1,40,2,0,3,10.0,94
1,42,3,2,6,10.0,-260
1,50,2,0,2,10.0,311
1,52,2,2,2,10.0,-371
1,30,2,2,3,10.0,-187
1,39,2,0,5,10.0,626
1,44,2,0,8,10.0,68
1,58,3,2,2,10.0,10
1,52,2,2,4,10.0,-110
1,30,2,2,7,10.0,166
1,77,3,0,3,10.0,-210
1,108,3,2,3,15.0,-74
1,38,3,2,1,10.0,-666
1,41,3,0,1,10.0,307
1,36,3,2,1,10.0,-219
0,33,3,0,2,30.0,469
1,10,3,2,2,23.0,194
1,37,3,0,3,23.0,189
1,115,3,0,4,10.0,43
0,35,3,0,5,30.0,151
1,88,2,2,6,12.0,78
1,39,2,0,4,10.0,27
1,26,1,1,6,30.0,-192
1,17,3,0,4,30.0,147
1,77,0,0,2,10.0,19
1,74,2,2,3,10.0,-2
1,34,0,2,5,10.0,10
1,29,3,0,3,10.0,-25
1,46,2,2,3,10.0,65
1,96,0,2,4,15.0,45
1,10,2,2,3,20.0,-65
1,104,2,2,4,20.0,93
1,74,1,1,5,20.0,-99
1,51,3,0,4,10.0,5
1,20,2,2,6,11.0,3
1,38,2,2,8,12.0,129
1,58,2,2,8,11.0,28
1,4,2,2,4,11.0,-34
1,46,2,2,9,10.0,-239
1,64,2,2,3,10.0,17
1,36,2,2,5,13.0,-86
1,115,2,0,6,13.0,66
1,110,0,2,3,8.0,12
1,81,2,0,3,10.0,15
1,137,3,0,2,9.0,158
1,43,2,0,2,9.0,-162
1,63,2,0,3,20.0,-78
1,54,2,2,2,20.0,-123
1,101,3,0,9,8.0,142
1,66,3,2,5,8.0,-122
1,84,2,2,5,9.0,-366
1,42,2,0,15,9.0,359
1,28,2,2,5,9.0,-351
1,37,2,0,3,9.0,342
1,47,2,0,2,17.0,254
1,60,2,2,4,17.0,-236
1,72,2,2,7,8.0,7
1,33,3,0,3,8.0,-40
1,83,0,0,7,8.0,10
1,52,2,2,9,22.0,-104
1,57,2,0,5,22.0,63
0,45,3,0,4,8.0,777
0,109,3,0,12,8.0,588
0,45,2,0,7,8.0,157
1,50,2,2,6,9.0,-114
1,110,3,2,4,27.0,-147
1,51,2,0,3,27.0,110
1,50,3,2,5,9.0,-118
1,43,2,0,2,9.0,84
1,68,2,2,6,17.0,-27
1,50,2,2,5,10.0,-482
1,55,3,0,12,10.0,95
1,15,0,0,7,11.0,-31
1,45,2,0,5,11.0,-12
1,77,2,2,5,11.0,-84
1,82,0,2,13,10.0,-140
1,24,3,2,9,8.0,211
1,15,2,2,5,10.0,-98
1,36,3,2,8,10.0,116
1,4,2,2,1,10.0,-245
1,38,2,2,1,30.0,-562
1,27,2,0,6,9.0,610
1,50,2,2,4,15.0,94
1,51,3,0,4,13.0,287
1,45,3,0,1,12.0,498
1,6,2,2,4,10.0,-613
0,62,2,2,6,11.0,709
0,32,2,0,4,12.0,989
0,65,3,0,4,12.0,989
1,56,3,2,9,18.0,26
1,46,2,2,8,18.0,-169
1,20,3,2,3,18.0,-246
1,100,3,2,4,25.0,-94
1,71,0,0,4,10.0,-33
1,81,3,0,6,25.0,118
1,47,3,0,5,18.0,-225
1,109,3,0,7,35.0,36
1,67,0,0,3,10.0,60
1,57,3,0,4,10.0,110
1,26,2,2,1,10.0,-143
1,41,3,0,5,10.0,112
1,141,3,0,5,10.0,89
1,41,3,0,9,10.0,49
1,95,3,0,6,10.0,50
1,107,1,1,7,10.0,3
1,77,3,0,8,10.0,82
1,83,3,0,3,10.0,-110
1,68,3,2,6,10.0,140
1,19,2,0,4,10.0,30
1,119,3,0,3,8.0,36
1,61,3,0,4,11.0,-5
1,32,1,1,3,11.0,6
1,49,3,0,4,16.0,-10
1,108,3,2,2,16.0,35
1,34,2,2,4,15.0,-32
1,36,3,2,8,15.0,59
1,77,3,0,8,25.0,336
0,57,2,2,6,20.0,-76
0,46,2,2,3,20.0,-110
0,107,2,0,8,20.0,110
0,61,3,0,5,20.0,76
0,19,3,0,11,20.0,249
0,54,2,2,6,20.0,-28
0,83,3,0,4,20.0,337
0,77,2,0,4,20.0,-76
0,34,2,2,3,10.0,-94
0,25,2,0,5,10.0,76
0,116,1,1,3,10.0,266
0,50,2,2,6,10.0,-30
0,53,2,0,4,10.0,238
0,14,3,2,1,10.0,-238
0,39,0,0,3,10.0,76
0,90,3,2,7,10.0,76
0,28,3,2,4,10.0,-230
0,69,2,0,3,10.0,242
1,23,3,0,2,25.0,-86
0,78,0,2,3,10.0,39
0,39,2,2,6,10.0,-237
0,104,3,2,3,18.0,63
0,67,3,0,4,18.0,-86
0,26,3,2,4,18.0,86
0,13,2,2,4,18.0,-38
0,123,3,0,8,10.0,86
0,21,2,0,7,10.0,86
0,28,0,2,3,10.0,-177
0,119,2,0,5,10.0,373
0,44,2,2,5,10.0,-373
0,93,2,0,4,10.0,-317
0,51,2,0,4,15.0,-86
0,28,1,1,4,15.0,86
0,41,2,0,3,15.0,-86
0,20,2,2,2,35.0,-86
0,30,1,1,4,22.0,86
1,102,0,2,4,10.0,-35
1,74,2,0,5,22.0,203
1,16,3,2,4,15.0,156
0,42,2,2,4,10.0,-526
1,62,2,2,3,8.0,295
0,111,2,0,6,10.0,277
0,64,2,0,6,8.0,545
0,116,0,2,4,15.0,545
0,66,2,2,5,10.0,-17
0,19,0,0,3,10.0,610
0,79,0,0,5,10.0,545
0,77,2,0,4,8.0,230
0,120,2,0,3,10.0,269
0,34,2,2,2,13.0,230
0,27,3,0,4,10.0,230
0,29,3,0,3,10.0,-253
0,41,2,0,2,9.0,129
1,28,2,2,7,8.0,-295
0,64,3,2,4,10.0,226
1,24,2,2,4,10.0,-290
1,87,3,0,2,10.0,104
0,51,0,0,5,13.0,-140
1,67,2,0,2,15.0,14
1,48,2,2,3,10.0,-157
0,36,2,2,2,13.0,-91
0,12,2,2,2,10.0,-216
1,112,3,2,4,10.0,196
1,115,3,0,2,8.0,208
1,76,3,2,3,10.0,228
1,29,3,0,6,8.0,-218
1,77,2,0,2,13.0,60
1,46,2,0,6,10.0,146
0,51,3,0,5,10.0,308
0,37,3,0,6,10.0,398
0,36,3,2,1,10.0,-308
0,28,2,0,6,15.0,308
0,72,3,2,1,10.0,-617
0,99,3,0,5,10.0,617
0,59,2,0,3,15.0,-308
1,53,2,0,9,10.0,-192
1,34,2,2,4,10.0,-349
1,45,0,0,6,15.0,365
1,17,2,0,4,15.0,57
1,34,2,2,4,15.0,-258
1,32,3,2,3,15.0,41
1,35,3,0,4,15.0,-80
1,42,2,2,2,15.0,125
1,55,3,0,4,15.0,-318
1,43,2,0,3,15.0,-68
1,38,2,2,2,15.0,-110
0,60,3,2,2,15.0,67
0,37,0,0,5,20.0,78
1,39,3,0,4,10.0,924
1,10,2,2,4,12.0,-249
1,58,3,2,6,15.0,35
1,43,2,0,2,20.0,-67
1,103,2,0,8,20.0,-44
1,59,2,0,3,10.0,24
0,84,2,2,4,41.0,238
1,77,2,0,8,18.0,108
1,37,2,0,8,13.0,121
1,25,3,0,2,10.0,532
1,81,3,0,3,13.0,-146
1,38,3,2,4,12.0,-53
1,43,2,0,8,12.0,-623
1,47,2,0,4,10.0,442
1,27,2,0,3,13.0,178
0,41,0,0,3,15.0,-273
1,40,2,0,4,13.0,423
1,61,2,0,4,10.0,196
1,71,3,0,2,13.0,-18
1,101,0,0,5,13.0,-230
1,68,2,2,2,20.0,340
1,49,2,0,3,10.0,262
1,77,2,0,5,13.0,212
1,93,2,0,2,22.0,182
1,23,2,2,2,13.0,126
1,104,1,1,2,13.0,-4
1,44,2,0,4,13.0,-206
1,77,2,0,2,13.0,307
1,72,3,2,1,13.0,-299
1,36,2,0,2,13.0,291
1,70,2,2,4,13.0,-284
1,15,2,0,3,13.0,165
1,32,3,2,7,13.0,-283
1,58,3,2,5,12.0,-86
1,28,2,0,2,12.0,283
1,61,0,0,4,12.0,146
1,19,2,2,5,11.0,-191
1,23,2,0,2,11.0,179
1,116,3,2,3,11.0,-74
1,37,3,0,6,11.0,248
1,53,2,0,2,11.0,214
1,104,3,2,1,11.0,-202
1,25,2,0,4,11.0,239
1,33,2,2,5,11.0,-188
1,93,3,0,2,11.0,100
1,121,3,0,2,11.0,274
1,56,3,2,8,11.0,-213
1,32,2,2,1,11.0,-234
1,95,3,0,2,11.0,224
0,65,2,0,10,8.0,245
0,75,2,2,3,15.0,43
0,100,2,2,4,15.0,-43
0,70,2,2,4,15.0,43
0,60,3,2,4,15.0,-43
0,93,2,0,4,15.0,43
0,56,3,2,4,15.0,84
0,97,2,2,2,15.0,-84
0,36,1,1,3,15.0,-168
0,73,0,0,8,15.0,183
0,25,2,0,1,15.0,-197
1,84,0,2,4,15.0,75
1,98,1,1,4,15.0,-18
1,68,2,2,2,25.0,112
0,64,3,2,2,10.0,94
0,133,1,1,10,15.0,-231
1,11,0,0,2,17.0,-26
0,22,2,2,6,9.0,-1
0,52,3,2,4,11.0,-7
0,40,3,2,4,33.0,-116
0,62,2,2,3,20.0,-85
0,35,2,0,4,20.0,82
0,52,2,2,5,20.0,-82
0,67,2,0,4,20.0,82
0,48,2,2,9,20.0,-82
0,38,2,2,3,20.0,82
0,75,2,0,2,22.0,35
0,65,2,0,5,45.0,127
0,32,2,0,9,19.0,-140
0,41,2,0,2,19.0,140
1,57,3,0,5,20.0,115
1,40,2,0,5,25.0,-158
1,74,2,2,6,10.0,130
1,51,3,0,6,10.0,290
1,68,2,2,11,10.0,-306
1,38,2,2,7,10.0,-405
1,90,2,2,8,25.0,109
1,99,1,1,9,25.0,-59
1,53,2,2,4,10.0,-119
1,113,0,0,3,10.0,59
1,57,2,2,7,10.0,16
1,54,2,2,9,10.0,55
1,65,3,0,5,10.0,-113
1,25,2,2,5,10.0,-133
1,114,1,1,9,10.0,-4
1,72,1,1,8,10.0,193
1,59,3,0,6,10.0,7
1,45,2,0,9,10.0,-14
1,10,2,2,3,10.0,-39
1,49,2,0,4,10.0,19
1,115,2,0,9,10.0,163
1,45,2,0,5,10.0,-41
1,46,2,2,2,10.0,-105
1,62,2,2,5,10.0,-28
1,64,3,2,6,10.0,-7
1,36,2,2,3,10.0,-105
1,81,2,0,11,10.0,10
1,46,3,2,8,10.0,-162
1,34,2,2,3,10.0,81
1,113,3,0,6,10.0,8
1,92,2,2,5,10.0,-293
1,53,2,0,4,10.0,-241
1,68,3,2,6,10.0,-5
1,100,0,2,3,10.0,22
0,69,1,1,4,8.0,-172
0,27,2,0,5,8.0,-172
1,27,2,0,5,10.0,437
1,15,3,0,4,10.0,669
1,46,2,2,3,10.0,-712
1,60,3,2,2,10.0,-878
1,24,2,2,4,10.0,-711
1,67,0,0,5,10.0,375
0,37,2,0,3,10.0,166
1,50,2,0,3,15.0,-38
1,37,3,0,5,20.0,-107
1,24,2,2,6,10.0,-386
1,54,3,2,3,10.0,171
1,8,2,2,5,10.0,-408
1,26,2,2,4,10.0,-375
1,21,2,0,5,10.0,727
1,48,3,2,4,10.0,-689
1,38,3,2,5,20.0,-69
1,45,2,0,4,20.0,3
1,64,1,1,5,23.0,-64
1,19,3,0,5,23.0,40
1,27,3,0,4,20.0,-17
1,29,2,0,3,20.0,282
1,64,3,2,1,18.0,-195
1,23,2,0,3,25.0,-177
1,23,2,2,4,25.0,-8
1,45,3,0,2,27.0,24
1,50,2,0,5,27.0,-79
0,72,3,2,9,15.0,-36
1,109,0,0,4,8.0,-17
1,35,3,0,1,15.0,151
1,63,3,0,1,15.0,376
1,20,2,0,1,20.0,247
1,59,3,0,3,8.0,207
1,64,3,2,9,8.0,-185
1,70,3,2,1,8.0,133
1,19,2,0,5,30.0,84
1,19,3,0,3,13.0,380
1,15,3,0,2,19.0,116
1,11,3,0,2,8.0,76
1,13,3,0,2,10.0,-38
1,11,3,0,2,17.0,123
1,55,2,0,5,18.0,16
1,94,2,2,3,11.0,-26
1,41,3,0,5,10.0,28
1,28,2,2,3,10.0,-52
1,69,2,0,4,25.0,86
1,112,2,2,5,10.0,-104
1,54,3,2,11,10.0,134
1,41,2,2,8,25.0,-197
1,77,3,0,4,20.0,-127
1,83,2,0,8,20.0,112
1,51,2,0,2,20.0,-260
1,82,3,2,3,10.0,-176
1,24,2,2,10,10.0,14
1,66,2,2,5,10.0,-31
1,26,2,2,4,10.0,58
1,106,3,2,3,8.0,-134
1,89,2,2,4,10.0,298
1,45,2,2,5,15.0,-29
1,37,3,0,7,15.0,39
1,78,0,2,6,10.0,-61
1,84,2,2,9,10.0,235
1,115,3,0,3,10.0,94
1,56,2,0,4,10.0,407
1,64,2,2,4,15.0,-143
1,23,2,0,3,15.0,-95
1,67,2,0,6,30.0,-59
1,94,3,2,5,10.0,5
1,94,2,2,3,18.0,193
1,32,2,2,8,18.0,-181
0,42,3,2,3,10.0,-977
0,35,3,0,3,10.0,977
0,44,3,2,3,10.0,-977
0,41,3,0,5,10.0,977
1,57,2,0,6,10.0,552
0,48,3,2,3,10.0,-975
0,39,3,0,5,10.0,975
0,32,3,2,2,10.0,-975
0,19,3,0,7,10.0,975
0,35,3,0,4,10.0,975
0,32,3,2,4,10.0,-975
0,9,3,0,6,10.0,975
0,27,3,0,2,35.0,484
0,54,3,2,6,10.0,0
0,29,3,0,4,20.0,310
0,80,3,2,2,20.0,-310
0,85,3,0,3,25.0,430
0,41,3,0,4,15.0,341
0,36,3,2,2,15.0,-341
0,8,2,0,2,20.0,355
0,57,3,0,2,21.0,484
0,64,2,0,2,35.0,-214
0,77,3,0,3,22.0,44
0,47,3,0,4,10.0,667
0,54,3,2,4,10.0,-750
0,35,3,0,3,10.0,484
0,61,3,0,6,10.0,686
0,13,2,0,6,10.0,686
0,32,0,2,2,10.0,484
0,46,3,2,4,36.0,-103
0,40,3,2,1,15.0,-1605
0,48,3,2,5,10.0,-1605
1,61,3,0,4,10.0,881
0,48,3,2,2,15.0,-178
1,41,3,0,4,23.0,68
1,26,3,2,2,10.0,-461
1,71,2,2,2,8.0,-57
1,79,3,0,1,10.0,230
0,25,2,2,8,30.0,26
0,57,2,0,4,30.0,97
